Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Is_month_end,Day_sin,day_cos,Month_sin,Month_cos,Lag_1,Rolling_4,Rolling_12,Fuel_Change,CPI_Change,Unemployment_Rel,Month,Week,Is_Thanksgiving,Is_Christmas
12,2012-02-10,1199330.85,1,52.27,3.722,130.3849032,12.187,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1111638.07,1206434.9775,1158473.128888889,0.0857642940490082,0.0024130730297893255,0.9149536779831529,2,6,0,0
12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1199330.85,1214508.845,1138140.42,0.10800644814615801,0.004200219400860794,0.8202825868256279,9,36,0,0
13,2010-09-10,1772143.94,1,65.74,2.87,126.1145806,7.951,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,2030933.46,1901538.7,1901538.7,0.07450393111194331,-0.003017302691264434,1.122428092465149,9,36,0,0
13,2010-12-31,1675292.0,1,26.79,2.868,127.0876774,7.795,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1772143.94,1826123.1333333335,1826123.1333333335,-0.0006968641114983853,0.0077159738023186986,1.100405858478913,12,52,0,1
13,2011-02-11,1944438.9,1,30.83,3.034,127.859129,7.47,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1675292.0,1855702.075,1855702.075,0.05788005578800548,0.006070231322049313,1.0545262043409211,2,6,0,0
13,2011-09-09,1872921.31,1,70.19,3.619,129.3686129,6.877,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1944438.9,1816199.0375,1859145.9219999998,0.19281476598549774,0.011805835936830045,0.9708134815599082,9,36,0,0
13,2011-12-30,1969056.91,1,31.53,3.119,130.0710323,6.392,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1872921.31,1865427.28,1877464.42,-0.1381597126277977,0.005429596748810939,0.9023469207693665,12,52,0,1
13,2012-02-10,2069284.57,1,33.73,3.116,130.3849032,6.104,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1969056.91,1963925.4224999999,1904867.2985714285,-0.0009618467457518376,0.0024130730297893255,0.8616904887947767,2,6,0,0
13,2012-09-07,2165796.31,1,70.65,3.689,130.9325484,5.765,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,2069284.57,2019264.775,1937483.425,0.18388960205391536,0.004200219400860794,0.8138344803246867,9,36,0,0
14,2010-09-10,2191767.76,1,70.87,2.699,182.598178,8.743,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1704218.84,1947993.2999999998,1947993.2999999998,-0.026685899747565966,0.0033841804530931885,1.0115700566932777,9,36,0,0
14,2010-12-31,1623716.46,1,29.67,3.179,182.5714479,8.724,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2191767.76,1839901.0199999998,1839901.0199999998,0.17784364579473877,-0.000146387550482463,1.009371745921555,12,52,0,1
14,2011-02-11,1980405.03,1,30.3,3.239,183.7016129,8.549,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1623716.46,1875027.0225,1875027.0225,0.01887385970430966,0.0061902614729714145,0.9891241467083187,2,6,0,0
14,2011-09-09,2202742.9,1,71.48,3.738,186.6737376,8.625,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1980405.03,1999658.0374999999,1940570.1979999996,0.15405989502933015,0.01617908875747287,0.9979173897952099,9,36,0,0
14,2011-11-25,2685351.81,1,48.71,3.492,188.3504,8.523,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,2202742.9,2123054.05,2064700.4666666666,-0.0658105939004815,0.00898177977018233,0.9861159319680666,11,47,1,0
14,2011-12-30,1914148.89,1,37.79,3.389,189.0620155,8.523,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2685351.81,2195662.1574999997,2043193.0985714286,-0.029495990836197028,0.0037781470068551926,0.9861159319680666,12,52,0,1
14,2012-02-10,2077256.24,1,37.0,3.64,189.7076048,8.424,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1914148.89,2219874.96,2047450.99125,0.07406314547064041,0.003414695957263847,0.9746615758417215,2,6,0,0
14,2012-09-07,1904512.34,1,75.7,3.911,191.5776756,8.684,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,2077256.24,2145317.32,2031568.9188888888,0.07445054945054941,0.009857648047222556,1.0047437232442438,9,36,0,0
15,2010-09-10,641965.2,1,62.36,2.837,132.7564516,8.099,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,682447.1,662206.1499999999,662206.1499999999,-0.035034013605442116,0.008890256191099066,1.0120207927225473,9,36,0,0
15,2010-11-26,1120018.92,1,40.71,3.186,132.8369333,8.067,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,641965.2,814810.4066666666,814810.4066666666,0.1230172717659499,0.0006062356972489358,1.0080221922327188,11,47,1,0
15,2010-12-31,543754.17,1,26.54,3.336,132.8150323,8.067,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1120018.92,747046.3474999999,747046.3474999999,0.04708097928436916,-0.00016487131595044335,1.0080221922327188,12,52,0,1
15,2011-02-11,582864.35,1,21.64,3.416,133.260871,7.771,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,543754.17,722150.6599999999,714209.948,0.023980815347721895,0.003356839148997315,0.9710351377018045,2,6,0,0
15,2011-09-09,607593.51,1,67.59,3.93,136.2745806,7.806,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,582864.35,713557.7375,696440.5416666666,0.15046838407494145,0.022615112578695307,0.9754086069875545,9,36,0,0
15,2011-11-25,1066478.1,1,41.1,3.689,136.4788,7.866,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,607593.51,700172.5325,749303.0499999999,-0.061323155216285063,0.0014985876243451823,0.982905982905983,11,47,1,0
15,2011-12-30,603460.79,1,31.44,3.566,136.6432581,7.866,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1066478.1,715099.1875,731072.7675,-0.03334236920574685,0.0012050083969084024,0.982905982905983,12,52,0,1
15,2012-02-10,628218.22,1,31.91,3.826,137.1666774,7.943,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,603460.79,726437.655,719644.4844444444,0.07291082445316888,0.003830553422671912,0.992527615334633,2,6,0,0
15,2012-09-07,587259.82,1,71.61,4.076,138.4729355,8.193,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,628218.22,721354.2325,706406.0179999999,0.06534239414532128,0.00952314457680381,1.0237666816614186,9,36,0,0
16,2010-09-10,537518.57,1,57.24,2.78,190.3958293,6.868,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,472044.28,504781.425,504781.425,0.08087091757387244,0.004916794009276915,1.0482615464452518,9,36,0,0
16,2010-11-26,651837.77,1,23.46,2.742,191.0121805,6.986,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,537518.57,553800.2066666667,553800.2066666667,-0.013669064748201398,0.0032372095663337763,1.0662718642205196,11,47,1,0
16,2010-12-31,575317.38,1,19.66,2.829,191.2557002,6.986,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,651837.77,559179.5,559179.5,0.03172866520787743,0.0012748909486430815,1.0662718642205196,12,52,0,1
16,2011-02-11,466806.89,1,15.02,3.037,191.8572881,6.614,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,575317.38,557870.1525,540704.978,0.07352421350300453,0.00314546389661019,1.0094935742849294,2,6,0,0
16,2011-09-09,574622.56,1,56.99,3.566,194.6387853,6.338,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,466806.89,567146.15,546357.9083333333,0.17418505103720783,0.014497740625574851,0.9673677462682011,9,36,0,0
16,2011-11-25,712422.4,1,31.39,3.424,195.7704,6.232,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,574622.56,582292.3075000001,570081.4071428572,-0.03982052720134599,0.005813921918264242,0.951188986232791,11,47,1,0
16,2011-12-30,665861.06,1,23.91,3.119,196.3586101,6.232,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,712422.4,604928.2275,582053.86375,-0.08907710280373826,0.003004591603225082,0.951188986232791,12,52,0,1
16,2012-02-10,473766.97,1,23.69,3.103,196.9195056,6.162,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,665861.06,606668.2475,570021.9866666667,-0.005129849310676504,0.0028564853851551497,0.9405048994169541,2,6,0,0
16,2012-09-07,537138.58,1,60.09,3.596,198.0950484,6.061,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,473766.97,597297.2525,566733.646,0.1588785046728971,0.005969661544793059,0.9250892884398181,9,36,0,0
17,2010-09-10,1200888.28,1,56.28,2.87,126.1145806,6.697,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,841951.91,1021420.095,1021420.095,0.07450393111194331,-0.003017302691264434,1.011646701611807,9,36,0,0
17,2010-11-26,1005448.76,1,19.03,2.83,126.6692667,6.885,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1200888.28,1016096.3166666668,1016096.3166666668,-0.013937282229965153,0.004398270979937724,1.0400459221438392,11,47,1,0
17,2010-12-31,635862.55,1,20.79,2.868,127.0876774,6.885,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1005448.76,921037.875,921037.875,0.013427561837455748,0.0033031745655476286,1.0400459221438392,12,52,0,1
17,2011-02-11,813211.46,1,14.19,3.034,127.859129,6.866,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,635862.55,913852.7625,899472.592,0.05788005578800548,0.006070231322049313,1.0371757881538997,2,6,0,0
17,2011-09-09,1161900.18,1,61.94,3.619,129.3686129,6.745,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,813211.46,904105.7375,943210.5233333334,0.19281476598549774,0.011805835936830045,1.018897566428496,9,36,0,0
17,2011-11-25,1225700.28,1,32.81,3.445,129.8364,6.617,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1161900.18,959168.6175000002,983566.2028571429,-0.048079579994473765,0.003615924214643851,0.9995619269173251,11,47,1,0
17,2011-12-30,777207.3,1,26.73,3.119,130.0710323,6.617,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1225700.28,994504.805,957771.3400000001,-0.09462989840348324,0.0018071380598969622,0.9995619269173251,12,52,0,1
17,2012-02-10,880165.7,1,23.63,3.116,130.3849032,6.403,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,777207.3,1011243.365,949148.4911111111,-0.0009618467457518376,0.0024130730297893255,0.9672351546095863,2,6,0,0
17,2012-09-07,1255633.29,1,61.99,3.689,130.9325484,5.936,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,880165.7,1034676.6425000001,979796.9710000001,0.18388960205391536,0.004200219400860794,0.8966902823305488,9,36,0,0
18,2010-09-10,1011201.12,1,67.09,2.717,132.7564516,9.342,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1187880.7,1099540.91,1099540.91,-0.01948754962107535,0.008890256191099066,1.052275876051769,9,36,0,0
18,2010-11-26,1653759.36,1,40.81,3.07,132.8369333,9.331,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1011201.12,1284280.3933333333,1284280.3933333333,0.12992270887007717,0.0006062356972489358,1.0510368442987643,11,47,1,0
18,2010-12-31,887907.01,1,26.1,3.177,132.8150323,9.331,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1653759.36,1185187.0475,1185187.0475,0.0348534201954398,-0.00016487131595044335,1.0510368442987643,12,52,0,1
18,2011-02-11,1122053.58,1,24.3,3.255,133.260871,9.131,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,887907.01,1168730.2675,1172560.354,0.02455146364494798,0.003356839148997315,1.0285089942441343,2,6,0,0
18,2011-09-09,951549.61,1,68.11,3.809,136.2745806,8.89,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1122053.58,1153817.3900000001,1135725.23,0.17019969278033797,0.022615112578695307,1.001362934928305,9,36,0,0
18,2011-11-25,1624170.99,1,41.97,3.536,136.4788,8.471,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,951549.61,1146420.2974999999,1205503.1957142858,-0.07167235494880553,0.0014985876243451823,0.9541670890638552,11,47,1,0
18,2011-12-30,1010562.49,1,32.36,3.402,136.6432581,8.471,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1624170.99,1177084.1675,1181135.6075,-0.03789592760180993,0.0012050083969084024,0.9541670890638552,12,52,0,1
18,2012-02-10,1161615.51,1,32.83,3.655,137.1666774,8.075,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1010562.49,1186974.65,1178966.707777778,0.07436801881246313,0.003830553422671912,0.9095619459556876,2,6,0,0
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1161615.51,1219967.5574999999,1169422.1609999998,0.07277701778385781,0.00952314457680381,0.9613760010813368,9,36,0,0
19,2010-09-10,1591453.39,1,63.36,2.837,132.7564516,8.099,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1536549.95,1564001.67,1564001.67,-0.035034013605442116,0.008890256191099066,1.0120207927225473,9,36,0,0
19,2010-11-26,1993367.83,1,42.62,3.186,132.8369333,8.067,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1591453.39,1707123.7233333334,1707123.7233333334,0.1230172717659499,0.0006062356972489358,1.0080221922327188,11,47,1,0
19,2010-12-31,1275146.94,1,28.65,3.336,132.8150323,8.067,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1993367.83,1599129.5274999999,1599129.5274999999,0.04708097928436916,-0.00016487131595044335,1.0080221922327188,12,52,0,1
19,2011-02-11,1430851.11,1,21.79,3.416,133.260871,7.771,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1275146.94,1572704.8175,1565473.844,0.023980815347721895,0.003356839148997315,0.9710351377018045,2,6,0,0
19,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1430851.11,1566519.6675,1565680.335,0.15046838407494145,0.022615112578695307,0.9754086069875545,9,36,0,0
19,2011-11-25,1974646.78,1,42.75,3.689,136.4788,7.866,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1566712.79,1561839.405,1624104.1128571427,-0.061323155216285063,0.0014985876243451823,0.982905982905983,11,47,1,0
19,2011-12-30,1405168.06,1,31.65,3.566,136.6432581,7.866,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1974646.78,1594344.685,1596737.10625,-0.03334236920574685,0.0012050083969084024,0.982905982905983,12,52,0,1
19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1405168.06,1611506.0750000002,1585932.6133333333,0.07291082445316888,0.003830553422671912,0.992527615334633,2,6,0,0
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1499496.67,1594096.3325,1577046.734,0.06534239414532128,0.00952314457680381,1.0237666816614186,9,36,0,0
20,2010-09-10,2014954.79,1,65.02,2.699,204.7266827,7.527,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,2109107.9,2062031.345,2062031.345,-0.026685899747565966,0.001668098214629321,1.018228550170787,9,36,0,0
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2014954.79,1974600.1600000001,1974600.1600000001,0.17784364579473877,-0.00040764593505515645,1.012411647333356,12,52,0,1
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1799737.79,2033797.155,2033797.155,0.01887385970430966,0.0070032100407650955,0.9933376170989888,2,6,0,0
20,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,2211388.14,2019155.8200000003,2037146.236,0.15405989502933015,0.014296494879042942,0.9840035171970646,9,36,0,0
20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2050542.56,2026228.3725,2038162.6966666665,-0.09336543606206538,0.016175383946433586,0.9580303696438838,12,52,0,1
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,2043245.0,2192038.495,2098850.637142857,0.07406314547064041,0.003366409890340316,0.9416618756129731,2,6,0,0
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,2462978.28,2159323.725,2096560.44,0.07445054945054941,0.009855279473481637,0.9848151780581015,9,36,0,0
21,2010-09-10,674055.81,1,79.3,2.565,211.1532104,8.099,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,809321.44,741688.625,741688.625,0.006671899529042458,0.0012101438034781697,1.0500045376168436,9,36,0,0
21,2010-11-26,1245628.61,1,62.96,2.735,211.4062867,8.163,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,674055.81,909668.6200000001,909668.6200000001,0.06627680311890827,0.0011985434629224745,1.0583018941309168,11,47,1,0
21,2010-12-31,672903.23,1,47.19,2.943,211.064774,8.163,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1245628.61,850477.2725,850477.2725,0.07605118829981716,-0.0016154330381131787,1.0583018941309168,12,52,0,1
21,2011-02-11,771908.51,1,34.61,3.022,212.5928624,8.028,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,672903.23,841124.04,834763.52,0.02684335711858643,0.007239902571331003,1.040799657734044,2,6,0,0
21,2011-09-09,653989.65,1,78.87,3.546,215.5148295,7.852,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,771908.51,836107.5,804634.5416666666,0.17339510258107205,0.013744427103588253,1.017981927320343,9,36,0,0
21,2011-11-25,1219263.4,1,56.43,3.236,218.1130269,7.441,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,653989.65,829516.1974999999,863867.2357142858,-0.08742244782853914,0.01205577085357823,0.9646973409565297,11,47,1,0
21,2011-12-30,804362.36,1,45.16,3.129,219.1773063,7.441,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1219263.4,862380.9799999999,856429.12625,-0.03306551297898641,0.004879485719520682,0.9646973409565297,12,52,0,1
21,2012-02-10,770652.79,1,46.52,3.409,219.9049073,7.057,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,804362.36,862067.0499999999,846898.4222222222,0.08948545861297541,0.003319691314227935,0.9149132018720912,2,6,0,0
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,770652.79,859276.46,826491.309,0.09416251100029349,0.00986724774195169,0.8511272736701543,9,36,0,0
22,2010-09-10,924174.4,1,68.6,2.717,136.6212085,8.433,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1022571.25,973372.825,973372.825,-0.01948754962107535,0.008935006399716672,1.0409954449505612,9,36,0,0
22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,924174.4,1170415.97,1170415.97,0.12992270887007717,0.0005003827791496551,1.0581540322680196,11,47,1,0
22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1564502.26,1071377.5475,1071377.5475,0.0348534201954398,-0.00017782190514648022,1.0581540322680196,12,52,0,1
22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,774262.28,1068036.3175000001,1058943.304,0.02455146364494798,0.0034578413176162837,1.0440815218062192,2,6,0,0
22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1009206.33,1088101.3525,1049858.51,0.17019969278033797,0.022555304100994267,0.9903837845177696,9,36,0,0
22,2011-11-25,1535857.49,1,46.28,3.536,140.4217857,7.706,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1004434.54,1080940.1600000001,1119286.9357142858,-0.07167235494880553,0.0013603866225393446,0.9512523299880261,11,47,1,0
22,2011-12-30,982661.14,1,36.28,3.402,140.5874505,7.706,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1535857.49,1133039.875,1102208.71125,-0.03789592760180993,0.0011797656551237878,0.9512523299880261,12,52,0,1
22,2012-02-10,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,982661.14,1139350.31,1094679.7511111111,0.07436801881246313,0.0037879070863442443,0.926193385920083,2,6,0,0
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1034448.07,1137398.875,1084874.656,0.07277701778385781,0.009781182463254323,0.9570541544766632,9,36,0,0
23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1380892.08,1326867.465,1326867.465,-0.01948754962107535,0.008890256191099066,1.0925800562085872,9,36,0,0
23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1272842.85,1575473.326666667,1575473.326666667,0.12992270887007717,0.0006062356972489358,1.0845795638705973,11,47,1,0
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2072685.05,1474048.4575,1474048.4575,0.0348534201954398,-0.00016487131595044335,1.0845795638705973,12,52,0,1
23,2011-02-11,1249786.4,1,21.52,3.255,133.260871,5.114,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1169773.85,1441272.0375,1429196.046,0.02455146364494798,0.003356839148997315,1.0490902004225902,2,6,0,0
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1249786.4,1478883.8,1428211.6883333335,0.17019969278033797,0.022615112578695307,0.9403655609575974,9,36,0,0
23,2011-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1423289.9,1474977.42,1518047.0942857142,-0.07167235494880553,0.0014985876243451823,0.9067224649722034,11,47,1,0
23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2057059.53,1485905.695,1479977.07625,-0.03789592760180993,0.0012050083969084024,0.9067224649722034,12,52,0,1
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1213486.95,1513070.1124999998,1466473.4088888888,0.07436801881246313,0.003830553422671912,0.8741050731327057,2,6,0,0
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1358444.07,1514038.2025000001,1462542.294,0.07277701778385781,0.00952314457680381,0.8525652860688863,9,36,0,0
24,2010-09-10,1474498.59,1,67.11,2.837,132.7564516,8.117,2010,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1414107.1,1444302.8450000002,1444302.8450000002,-0.035034013605442116,0.008890256191099066,0.9648966394446229,9,36,0,0
24,2010-11-26,1779276.51,1,41.92,3.186,132.8369333,8.275,2010,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1474498.59,1555960.7333333334,1555960.7333333334,0.1230172717659499,0.0006062356972489358,0.9836786610082855,11,47,1,0
24,2010-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275,2010,4,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1779276.51,1469120.5625,1469120.5625,0.04708097928436916,-0.00016487131595044335,0.9836786610082855,12,52,0,1
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,2011,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1208600.05,1450903.9425000001,1443544.574,0.023980815347721895,0.003356839148997315,0.9809445692616764,2,6,0,0
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,2011,3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1341240.62,1464143.0925,1457529.6766666668,0.15046838407494145,0.022615112578695307,0.9935451660069184,9,36,0,0
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,2011,4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1527455.19,1459632.8825,1500916.2471428572,-0.061323155216285063,0.0014985876243451823,1.0049570272101567,11,47,1,0
24,2011-12-30,1363973.16,1,33.45,3.566,136.6432581,8.454,2011,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1761235.67,1498476.1600000001,1483798.36125,-0.03334236920574685,0.0012050083969084024,1.0049570272101567,12,52,0,1
